Village id,Pop 1980,Pop 1990,Pop 2000,Pop 2010,log pop 1980,log pop 1990,log pop 2000,log pop 2010,Delta pop 90-80,Delta pop 00-90,Delta pop 10-00,Road Investment Ever (Treatment group),Road Investment between 1990-2000,Road Investment between 2000-2010 ,,,,
1802,24168,26585,35890,36967,10.09278472,10.18810243,10.48821398,10.5177809,0.100008275,0.350009404,0.030008359,1,1,0,,,,
1803,69716,76688,103529,106635,11.15218513,11.24750052,11.54760705,11.57716707,0.100005738,0.350002608,0.030001256,1,1,0,,,,
1804,55158,60674,63708,65619,10.91795707,11.01327055,11.06206542,11.09162057,0.100003626,0.050004944,0.029996233,0,0,0,,,,
1805,15098,16608,17438,17962,9.622317564,9.717639786,9.766407012,9.796013694,0.100013247,0.049975915,0.030049318,0,0,0,,,,
1806,42725,46998,49347,50828,10.66253951,10.75786033,10.80663225,10.83620266,0.100011703,0.04998085,0.030011956,0,0,0,,,,
1807,16369,18006,18906,19473,9.703144581,9.798460315,9.847234611,9.87678417,0.100006109,0.049983339,0.029990479,0,0,0,,,,
1808,73743,81117,85173,113280,11.20834135,11.30364784,11.35243976,11.63761791,0.099995932,0.050001849,0.329998943,1,0,1,,,,
1809,56049,61654,64736,66678,10.93398159,11.02929339,11.07807274,11.10763034,0.100001784,0.049988646,0.029998764,0,0,0,,,,
1810,57424,63166,66325,68314,10.95821761,11.05352146,11.10232218,11.13187,0.099993034,0.050011082,0.029988692,0,0,0,,,,
1811,16798,18478,19402,19984,9.729015111,9.824336114,9.873131433,9.902687232,0.100011906,0.050005412,0.029996908,0,0,0,,,,
1812,59891,65880,69174,71250,11.00028152,11.09559018,11.14438035,11.1739501,0.09999833,0.05,0.030011276,0,0,0,,,,
1813,38494,42343,57163,58878,10.55825766,10.6535584,10.95366211,10.98322279,0.099989609,0.349998819,0.030001924,1,1,0,,,,
1814,17283,19011,25665,26435,9.757478638,9.852773038,10.15288347,10.18244417,0.099982642,0.35000789,0.030001948,1,1,0,,,,
1815,54607,60068,63071,64963,10.90791736,11.00323253,11.05201635,11.08157316,0.100005494,0.049993341,0.029997939,0,0,0,,,,
1816,75780,83358,87526,116410,11.23558968,11.33089986,11.37969117,11.66487372,0.1,0.0500012,0.330004799,1,0,1,,,,
1817,18784,20662,27894,28731,9.840760723,9.936051543,10.23616689,10.26573196,0.099978705,0.350014519,0.030006453,1,1,0,,,,
1818,2657,2923,3069,4082,7.884952946,7.980365765,8.029107055,8.314342343,0.100112909,0.049948683,0.330074943,1,0,1,,,,
1819,66209,72830,76471,78766,11.10057168,11.19588324,11.24466686,11.27423671,0.10000151,0.049993135,0.030011377,0,0,0,,,,
1820,57477,63225,66386,68378,10.95914015,11.05445507,11.10324147,11.13280641,0.100005219,0.049996046,0.030006327,0,0,0,,,,
1821,15451,16996,17846,18381,9.645429005,9.740733301,9.789534672,9.819072801,0.099993528,0.050011767,0.029978707,0,0,0,,,,
1822,23160,25476,34393,35425,10.05018193,10.14549211,10.44560833,10.47517306,0.1,0.350015701,0.030006106,1,1,0,,,,
1823,69055,75961,102547,105623,11.14265857,11.23797533,11.53807651,11.56763143,0.100007241,0.349995392,0.029996002,1,1,0,,,,
1824,36430,40073,42077,43339,10.50314789,10.59845807,10.64725655,10.6768082,0.1,0.050008734,0.029992633,0,0,0,,,,
1825,67489,74238,77950,103674,11.1197199,11.21503143,11.26382287,11.54900664,0.100001482,0.050001347,0.330006414,1,0,1,,,,
1826,29002,31902,43068,44360,10.27512007,10.37042398,10.67053554,10.70009344,0.099993104,0.350009404,0.029999071,1,1,0,,,,
1827,9312,10243,13828,14243,9.13905917,9.234349824,9.534450801,9.564020837,0.099978522,0.349995119,0.030011571,1,1,0,,,,
1828,13432,14775,15514,15979,9.505395199,9.600691842,9.649498121,9.679030639,0.09998511,0.05001692,0.029972928,0,0,0,,,,
1829,70106,77117,80973,83402,11.15776366,11.25307903,11.30187104,11.33142757,0.100005706,0.050001945,0.029997654,0,0,0,,,,
1830,60460,66506,89783,92476,11.00973727,11.10504745,11.40515093,11.43470443,0.1,0.349998496,0.029994542,1,1,0,,,,
1831,76610,84270,88484,91138,11.2464829,11.34178121,11.39057702,11.42013012,0.099986947,0.050005933,0.029994123,0,0,0,,,,
1832,40137,44151,46359,61657,10.60005388,10.69537086,10.74417073,11.02934205,0.100007474,0.050010192,0.329989862,1,0,1,,,,
1833,4391,4830,5072,5224,8.387312271,8.482601747,8.531490496,8.561018671,0.099977226,0.05010352,0.029968454,0,0,0,,,,
1834,28732,31605,42667,43947,10.26576676,10.36107061,10.66118107,10.69073964,0.099993039,0.35000791,0.029999766,1,1,0,,,,
1835,15902,17492,18366,18918,9.674200166,9.769498913,9.818256408,9.847869129,0.099987423,0.049965699,0.030055537,0,0,0,,,,
1836,54126,59539,80378,82789,10.89906994,10.99438684,11.29449579,11.32405048,0.10000739,0.350005878,0.02999577,1,1,0,,,,
1837,48430,53273,55937,57615,10.78787474,10.88318492,10.93198134,10.96153823,0.1,0.05000657,0.029998034,0,0,0,,,,
1838,55566,61122,64178,66104,10.92532678,11.02062715,11.06941575,11.09898454,0.099989202,0.049998364,0.030010284,0,0,0,,,,
1839,29181,32099,33704,34715,10.28127309,10.37658016,10.4253718,10.45492715,0.099996573,0.050001558,0.02999644,0,0,0,,,,
1840,46269,50896,53441,55044,10.74222747,10.83753961,10.88633352,10.91588814,0.100002161,0.05000393,0.029995696,0,0,0,,,,
1841,36783,40461,54622,56261,10.51279106,10.60809383,10.90819201,10.93775686,0.099991844,0.34999135,0.030006225,1,1,0,,,,
1842,35898,39488,41462,42706,10.48843686,10.58375211,10.63253262,10.6620947,0.100005571,0.04998987,0.030003377,0,0,0,,,,
1843,82023,90225,94736,125999,11.31475497,11.41006183,11.45884935,11.74402925,0.099996342,0.049997229,0.330001267,1,0,1,,,,
1844,78887,86776,91115,121183,11.27577173,11.37108536,11.41987772,11.70505708,0.100003803,0.050002305,0.330000549,1,0,1,,,,
1845,29397,32337,43655,44965,10.28864791,10.38396736,10.6840731,10.71363969,0.100010205,0.350001546,0.030008017,1,1,0,,,,
1846,99532,109485,114959,152895,11.50823448,11.60354283,11.65233082,11.93750669,0.099997991,0.049997717,0.329995912,1,0,1,,,,
1847,7510,8261,8674,11536,8.923990745,9.019300925,9.068085324,9.35322786,0.1,0.049993947,0.329951579,1,0,1,,,,
1848,72189,79408,83378,85880,11.18704296,11.2823544,11.33113976,11.36070625,0.100001385,0.049994963,0.030007916,0,0,0,,,,
1849,28045,30850,32392,33364,10.24156564,10.33689203,10.38566676,10.41523275,0.100017828,0.049983793,0.030007409,0,0,0,,,,
1850,76526,84179,88388,91040,11.24538583,11.34070076,11.38949149,11.41905425,0.100005227,0.050000594,0.030004073,0,0,0,,,,
1851,27579,30337,31854,42366,10.22480989,10.32012337,10.36891824,10.65410143,0.100003626,0.050004944,0.330005651,1,0,1,,,,
1852,33918,37310,39175,40350,10.43170113,10.52701667,10.57579407,10.60534667,0.100005897,0.049986599,0.029993618,0,0,0,,,,
1853,52538,57792,78019,80360,10.869292,10.96460564,11.26470767,11.29427182,0.100003807,0.349996539,0.030005511,1,1,0,,,,
1854,61557,67713,71099,94562,11.02771885,11.12303346,11.17182855,11.45701098,0.100004874,0.050005169,0.330004641,1,0,1,,,,
1855,16790,18470,19393,19974,9.72853875,9.823903073,9.872667455,9.902186707,0.100059559,0.049972929,0.029959264,0,0,0,,,,
1856,11059,12165,16423,16916,9.310999855,9.406318255,9.70643807,9.736015199,0.100009042,0.350020551,0.030018876,1,1,0,,,,
1857,56691,62360,65478,67442,10.94537075,11.04067932,11.08946949,11.11902325,0.099998236,0.05,0.029994807,0,0,0,,,,
1858,35868,39455,41428,42671,10.48760081,10.58291606,10.63171226,10.66127481,0.100005576,0.050006336,0.030003862,0,0,0,,,,
1859,47982,52781,55420,57082,10.77858122,10.87390656,10.92269582,10.95224411,0.100016673,0.049999053,0.029989174,0,0,0,,,,
1860,52280,57508,60383,62194,10.86436917,10.95967935,11.00846289,11.03801381,0.1,0.049993044,0.029991885,0,0,0,,,,
1861,7775,8553,8981,9250,8.958668737,9.054037378,9.102866514,9.132378831,0.100064309,0.050040921,0.029952121,0,0,0,,,,
1862,45382,49920,67392,69414,10.72287083,10.818177,11.1182816,11.14784386,0.099995593,0.35,0.030003561,1,1,0,,,,
1863,80907,88998,120147,123751,11.30105563,11.39636918,11.69647127,11.72602676,0.100003708,0.349996629,0.029996588,1,1,0,,,,
1864,29391,32330,33947,34966,10.28844378,10.38375087,10.43255576,10.46213144,0.099996598,0.050015466,0.03001738,0,0,0,,,,
1865,94681,104149,109356,145443,11.45826863,11.55357785,11.60236389,11.88753954,0.099998944,0.049995679,0.329995611,1,0,1,,,,
1866,27294,30023,31524,32470,10.21442218,10.30971903,10.35850444,10.38807187,0.099985345,0.049995004,0.030008882,0,0,0,,,,
1867,54739,60213,63223,65120,10.91033171,11.00564355,11.05442344,11.083987,0.100001827,0.049989205,0.030004903,0,0,0,,,,
1868,79880,87868,92262,95030,11.28828079,11.38359097,11.43238763,11.46194791,0.1,0.050006828,0.030001517,0,0,0,,,,
1869,9385,10323,10839,11164,9.146867949,9.242129694,9.29090602,9.320449595,0.099946723,0.049985469,0.029984316,0,0,0,,,,
1870,75407,82948,87095,89708,11.23065539,11.32596918,11.37475476,11.40431523,0.100003978,0.049995178,0.030001722,0,0,0,,,,
1871,17730,19502,20478,21092,9.783013399,9.878272303,9.927106418,9.956649101,0.099943598,0.050046149,0.029983397,0,0,0,,,,
1872,87844,96628,130448,134361,11.38331779,11.47862383,11.77872996,11.80828549,0.099995446,0.35000207,0.029996627,1,1,0,,,,
1873,8580,9438,9910,10208,9.057189192,9.152499372,9.201299627,9.230927006,0.1,0.050010595,0.030070636,0,0,0,,,,
1874,38134,41947,44044,58579,10.54886155,10.6441622,10.69294441,10.97813155,0.099989511,0.049991656,0.330010898,1,0,1,,,,
1875,22706,24976,26225,27011,10.03038449,10.12567064,10.17446843,10.20399947,0.099973575,0.050008008,0.029971401,0,0,0,,,,
1876,11907,13098,13753,14166,9.384881741,9.480214826,9.529012261,9.558600006,0.100025195,0.050007635,0.030029812,0,0,0,,,,
1877,11760,12936,13583,13990,9.372459221,9.467769401,9.51657429,9.546098068,0.1,0.050015461,0.029963925,0,0,0,,,,
1878,43960,48356,50774,52297,10.69103541,10.78634559,10.83513969,10.86469429,0.1,0.050004136,0.029995667,0,0,0,,,,
1879,79086,86995,117443,120966,11.27829115,11.37360592,11.67370839,11.70326479,0.100005058,0.349997126,0.029997531,1,1,0,,,,
1880,65702,72272,97567,100494,11.09288465,11.18819206,11.4882946,11.5178533,0.099996956,0.349997233,0.029999898,1,1,0,,,,
1881,79091,87000,91350,94091,11.27835437,11.3736634,11.42245356,11.45201768,0.099998736,0.05,0.030005473,0,0,0,,,,
1882,25326,27858,29251,30129,10.13958682,10.23487546,10.28366904,10.31324344,0.099976309,0.05000359,0.030016068,0,0,0,,,,
1883,62807,69088,72542,96481,11.04782181,11.14313633,11.19192098,11.47710138,0.100004777,0.04999421,0.33000193,1,0,1,,,,
1884,43133,47446,64052,65974,10.67204364,10.7673475,11.06745053,11.097016,0.099993045,0.349997892,0.030006869,1,1,0,,,,
1885,63962,70358,73876,76092,11.06604444,11.16135177,11.21014329,11.23969841,0.099996873,0.050001421,0.02999621,0,0,0,,,,
1886,74822,82304,86419,89012,11.22286724,11.31817499,11.36696284,11.39652647,0.099997327,0.04999757,0.030004976,0,0,0,,,,
1887,55294,60823,63864,65780,10.92041968,11.01572329,11.0645111,11.09407112,0.099992766,0.049997534,0.030001253,0,0,0,,,,
1888,63518,69870,73363,75564,11.05907861,11.15439165,11.203175,11.23273526,0.100003149,0.049992844,0.030001499,0,0,0,,,,
1889,75723,83295,87460,90084,11.23483722,11.3301438,11.37893682,11.40849785,0.099996038,0.050003001,0.030002287,0,0,0,,,,
1890,58151,63966,86354,88945,10.97079835,11.06610697,11.36621041,11.39577348,0.09999828,0.349998437,0.0300044,1,1,0,,,,
1891,45889,50478,53002,70493,10.73398072,10.82929288,10.87808493,11.16326869,0.100002179,0.050001981,0.330006415,1,0,1,,,,
1892,54252,59677,80564,82981,10.90139514,10.99670197,11.29680718,11.32636694,0.099996313,0.350000838,0.030000993,1,1,0,,,,
1893,40643,44707,46942,62433,10.6125819,10.70788537,10.75666808,11.04184926,0.099992619,0.049992171,0.330002982,1,0,1,,,,
1894,86509,95160,128466,132320,11.36800373,11.46331496,11.76341956,11.79297851,0.100001156,0.35,0.030000156,1,1,0,,,,
1895,23430,25773,27062,27874,10.06177253,10.15708271,10.20588581,10.23544963,0.1,0.05001358,0.030005173,0,0,0,,,,
1896,31937,35131,47427,48850,10.37152049,10.46683921,10.76694697,10.79650966,0.100009393,0.35000427,0.030004006,1,1,0,,,,
1897,17619,19381,26164,26949,9.776733144,9.872048484,10.1721397,10.20170147,0.100005676,0.349981941,0.030003058,1,1,0,,,,
1898,33025,36327,38143,39287,10.40502013,10.50031655,10.54909753,10.57864895,0.09998486,0.049990365,0.029992397,0,0,0,,,,
1899,13750,15125,15881,16358,9.528794103,9.624104283,9.672878705,9.702472353,0.1,0.049983471,0.030035892,0,0,0,,,,
1900,3426,3769,3958,4076,8.139148679,8.234564993,8.283494126,8.312871394,0.100116754,0.050145927,0.029813037,0,0,0,,,,
1901,14256,15682,16466,16959,9.56493315,9.660268837,9.709052928,9.738553945,0.100028058,0.049993623,0.029940483,0,0,0,,,,
1902,97827,107610,145274,149632,11.49095589,11.58626886,11.88637689,11.91593423,0.100003067,0.350004646,0.029998486,1,1,0,,,,
1903,45469,50016,52517,69848,10.72478605,10.82009823,10.86889221,11.15407673,0.100002199,0.050003999,0.330007426,1,0,1,,,,
1904,47877,52665,55298,56958,10.7763905,10.87170638,10.92049202,10.95006943,0.100006266,0.049995253,0.030019169,0,0,0,,,,
1905,29354,32289,43590,44898,10.2871841,10.38248189,10.68258305,10.71214853,0.099986373,0.349995354,0.030006882,1,1,0,,,,
1906,38956,42852,57850,59586,10.57018808,10.6655076,10.96560873,10.99517593,0.100010268,0.349995333,0.030008643,1,1,0,,,,
1907,88710,97581,131734,135686,11.3931279,11.48843808,11.78854002,11.81809867,0.1,0.349996413,0.029999848,1,1,0,,,,
1908,46290,50919,68741,70803,10.74268123,10.83799141,11.1381011,11.16765665,0.1,0.350006874,0.029996654,1,1,0,,,,
1909,30558,33614,45379,46740,10.3273818,10.42269793,10.72280472,10.75235561,0.100006545,0.350002975,0.029991846,1,1,0,,,,
1910,39685,43654,45836,47211,10.58872856,10.6840502,10.73282509,10.7623822,0.100012599,0.049983965,0.029998255,0,0,0,,,,
1911,71678,78846,82788,85272,11.17993915,11.27525186,11.3240384,11.35360143,0.10000279,0.049996195,0.030004348,0,0,0,,,,
1912,77177,84894,89139,91814,11.25385676,11.3491587,11.39795223,11.42752007,0.09999093,0.050003534,0.030009311,0,0,0,,,,
1913,18811,20692,21726,22378,9.842197084,9.937502431,9.986264979,10.01583361,0.099994684,0.049971003,0.030010126,0,0,0,,,,
1914,38619,42481,57349,59069,10.56149966,10.6568122,10.95691069,10.98646153,0.100002589,0.349991761,0.029991805,1,1,0,,,,
1915,77784,85562,89841,92536,11.26169103,11.35699654,11.40579672,11.43535304,0.099994858,0.050010519,0.02999744,0,0,0,,,,
1916,55736,61310,64375,66306,10.92838154,11.02369824,11.07248064,11.10203567,0.100007177,0.049991845,0.029996117,0,0,0,,,,
1917,19930,21923,23019,23710,9.899981413,9.995291593,10.04407524,10.07365218,0.1,0.049993158,0.03001868,0,0,0,,,,
1918,56105,61716,64802,86187,10.93498021,11.0302985,11.07909175,11.36427463,0.100008912,0.050003241,0.330005247,1,0,1,,,,
1919,9920,10912,11458,11802,9.2023082,9.29761838,9.346443455,9.376024288,0.1,0.050036657,0.030022692,0,0,0,,,,
1920,91011,100112,105118,139807,11.41873566,11.51404484,11.56283881,11.84801818,0.099998901,0.050003996,0.330000571,1,0,1,,,,
1921,54949,60444,63466,65370,10.91416076,11.0094726,11.05825961,11.08781872,0.10000182,0.049996691,0.030000315,0,0,0,,,,
1922,64635,71099,95984,98864,11.07651134,11.17182855,11.47193679,11.50150045,0.100007736,0.350004923,0.030005001,1,1,0,,,,
1923,34914,38406,40326,41535,10.46064317,10.55596898,10.6047517,10.63429172,0.100017185,0.049992189,0.029980658,0,0,0,,,,
1924,7815,8597,9026,9297,8.963800243,9.059168584,9.10786458,9.137447046,0.10006398,0.049901128,0.030024374,0,0,0,,,,
1925,72897,80186,84196,86722,11.19680276,11.29210422,11.34090269,11.37046288,0.099990397,0.05000873,0.030001425,0,0,0,,,,
1926,44886,49374,51843,53398,10.71188122,10.80717925,10.8559752,10.88552857,0.099986633,0.050006076,0.029994406,0,0,0,,,,
1927,40741,44815,47056,62584,10.61499024,10.71029818,10.75909366,11.04426493,0.099997545,0.050005578,0.329989799,1,0,1,,,,
1928,52378,57616,60497,62312,10.86624193,10.96155559,11.01034906,11.0399093,0.100003818,0.050003471,0.030001488,0,0,0,,,,
1929,78084,85893,90187,92893,11.26554045,11.36085761,11.40964057,11.43920357,0.100007684,0.049992432,0.030004324,0,0,0,,,,
1930,67245,73970,77668,79998,11.11609795,11.21141488,11.26019861,11.28975691,0.100007435,0.049993241,0.029999485,0,0,0,,,,
1931,52255,57481,60355,62166,10.86389086,10.95920974,11.00799907,11.03756351,0.100009568,0.04999913,0.030005799,0,0,0,,,,
1932,2264,2490,2615,2694,7.724888439,7.820037989,7.869019376,7.898782357,0.099823322,0.050200803,0.030210325,0,0,0,,,,
1933,65324,71856,97006,99916,11.08711478,11.1824194,11.48252811,11.51208511,0.099993877,0.350005567,0.029998144,1,1,0,,,,
1934,1796,1976,2075,2138,7.493317249,7.588829878,7.637716433,7.667626092,0.100222717,0.050101215,0.030361446,0,0,0,,,,
1935,5482,6030,6331,6521,8.609225277,8.70450229,8.753213481,8.782783017,0.099963517,0.049917081,0.030011057,0,0,0,,,,
1936,56242,61866,83519,86025,10.93741909,11.03272603,11.33282943,11.36239323,0.099996444,0.349998384,0.030005149,1,1,0,,,,
1937,65168,71685,75269,77527,11.08472383,11.1800368,11.22882364,11.25838154,0.100003069,0.049996513,0.02999907,0,0,0,,,,
1938,42028,46231,62412,64284,10.64609134,10.74140585,11.04151284,11.07106605,0.100004759,0.350003245,0.029994232,1,1,0,,,,
1939,72543,79798,83787,86301,11.19193477,11.28725372,11.33603314,11.36559646,0.100009649,0.049988722,0.030004655,0,0,0,,,,
1940,64522,70974,74523,76759,11.07476153,11.17006889,11.21886308,11.24842592,0.0999969,0.050004227,0.03000416,0,0,0,,,,
1941,8440,9284,9748,10041,9.040737588,9.136047767,9.184817415,9.21443199,0.1,0.049978458,0.030057448,0,0,0,,,,
1942,27365,30102,31607,42037,10.2170201,10.31234689,10.36113389,10.64630546,0.100018272,0.049996678,0.329990192,1,0,1,,,,
1943,21514,23666,24849,25594,9.976459165,10.0717947,10.12057279,10.15011323,0.100027889,0.049987324,0.029981086,0,0,0,,,,
1944,23091,25400,26670,27470,10.04719821,10.14250445,10.19129462,10.22084978,0.099995669,0.05,0.02999625,0,0,0,,,,
1945,7930,8722,9158,9433,8.978408315,9.073603848,9.122383093,9.151969459,0.099873897,0.049988535,0.03002839,0,0,0,,,,
1946,31826,35008,36758,37861,10.36803884,10.46333189,10.51211117,10.54167684,0.099981147,0.049988574,0.030007073,0,0,0,,,,
1947,31877,35065,36818,37923,10.36964003,10.46495876,10.51374214,10.54331307,0.100009411,0.04999287,0.030012494,0,0,0,,,,
1948,2702,2973,3122,3215,7.901747519,7.997326823,8.046229101,8.075582637,0.100296077,0.050117726,0.029788597,0,0,0,,,,
1949,76779,84457,88680,91341,11.24868644,11.34399781,11.39278966,11.42235503,0.100001302,0.050001776,0.030006766,0,0,0,,,,
1950,30486,33535,35212,36268,10.32502284,10.42034495,10.46914221,10.49869109,0.100013121,0.050007455,0.029989776,0,0,0,,,,
1951,55564,61120,82512,84987,10.92529079,11.02059442,11.32069902,11.35025358,0.099992801,0.35,0.029995637,1,1,0,,,,
1952,43535,47889,50283,51792,10.68132049,10.77664111,10.82542233,10.85499098,0.100011485,0.049990603,0.030010143,0,0,0,,,,
1953,35349,38884,40828,42053,10.47302538,10.56833813,10.6171234,10.64668601,0.100002829,0.049994856,0.030003919,0,0,0,,,,
1954,8195,9015,9466,12590,9.011279491,9.106645136,9.15546171,9.440658127,0.100061013,0.050027732,0.330023241,1,0,1,,,,
1955,24924,27417,28788,29652,10.12358647,10.21891854,10.26771391,10.29728486,0.100024073,0.050005471,0.030012505,0,0,0,,,,
1956,25209,27730,29116,29990,10.13495635,10.23027014,10.27904313,10.30861927,0.100003967,0.049981969,0.03001786,0,0,0,,,,
1957,61171,67288,90839,93564,11.0214285,11.11673719,11.41684399,11.44640097,0.099998365,0.350002972,0.029998129,1,1,0,,,,
1958,47778,52556,55184,73395,10.77432056,10.86963455,10.91842834,11.20361109,0.100004186,0.050003805,0.330005074,1,0,1,,,,
1959,71965,79162,106869,110075,11.18393517,11.27925166,11.57935906,11.60891723,0.100006948,0.35000379,0.029999345,1,1,0,,,,
1960,6166,6783,7122,7336,8.726805608,8.822174761,8.870943864,8.900549014,0.100064872,0.049977886,0.030047739,0,0,0,,,,
1961,55682,61250,64313,85536,10.92741221,11.02271913,11.07151707,11.35669262,0.099996408,0.050008163,0.329995491,1,0,1,,,,
1962,8658,9524,10000,10300,9.066239028,9.161570208,9.210340372,9.239899174,0.1000231,0.049979,0.03,0,0,0,,,,
1963,65828,72411,76032,78313,11.09480056,11.1901135,11.23890958,11.2684689,0.100003038,0.050006215,0.030000526,0,0,0,,,,
1964,76214,83835,88027,90668,11.24130045,11.33660586,11.38539886,11.41495976,0.099994752,0.050002982,0.030002158,0,0,0,,,,
1965,60420,66462,69786,71879,11.00907545,11.10438563,11.1531887,11.18273943,0.1,0.050013542,0.029991689,0,0,0,,,,
1966,28443,31287,32851,33837,10.25565736,10.35095795,10.39973746,10.42931016,0.099989453,0.049988813,0.030014307,0,0,0,,,,
1967,47062,51769,54358,55988,10.75922116,10.85454679,10.90334708,10.93289266,0.100016999,0.050010624,0.029986387,0,0,0,,,,
1968,14883,16371,17190,22863,9.607974901,9.703266756,9.752083098,10.03727516,0.099979843,0.050027488,0.330017452,1,0,1,,,,
1969,24156,26572,27901,28738,10.09228808,10.18761331,10.23641781,10.26597557,0.100016559,0.050015053,0.029998925,0,0,0,,,,
1970,60068,66075,69379,71461,11.00323253,11.09854574,11.14733951,11.17690713,0.10000333,0.050003784,0.030009081,0,0,0,,,,
1971,59521,65473,68746,70809,10.99408447,11.08939312,11.13817383,11.16774139,0.09999832,0.049990072,0.030009019,0,0,0,,,,
1972,4002,4402,4622,4760,8.294549515,8.389814262,8.438582791,8.468002947,0.099950025,0.049977283,0.029857205,0,0,0,,,,
1973,7061,7767,8155,8400,8.862341964,8.957639268,9.006386515,9.035986985,0.099985838,0.049954938,0.030042918,0,0,0,,,,
1974,46993,51692,54277,55905,10.75775393,10.85305831,10.90185584,10.9314091,0.099993616,0.050007738,0.029994289,0,0,0,,,,
1975,26311,28942,30390,31302,10.17774238,10.27304911,10.32186889,10.35143727,0.099996199,0.050031097,0.030009872,0,0,0,,,,
1976,46178,50795,53335,54935,10.74025877,10.8355532,10.88434806,10.91390595,0.099982676,0.050004922,0.029999063,0,0,0,,,,
1977,29861,32847,34489,45870,10.30430856,10.3996157,10.44839571,10.73356659,0.099996651,0.049989345,0.329989272,1,0,1,,,,
1978,69586,76544,80371,82782,11.15031868,11.24562102,11.29440869,11.32396593,0.099991378,0.049997387,0.029998383,0,0,0,,,,
1979,28648,31513,33089,44008,10.26283891,10.35815544,10.40695618,10.69212671,0.100006981,0.050011107,0.329988818,1,0,1,,,,
1980,79499,87449,91822,94576,11.28349972,11.37881105,11.4276072,11.45715902,0.100001258,0.050006289,0.029992812,0,0,0,,,,
1981,94095,103505,108680,144544,11.45206019,11.5473752,11.59616306,11.88133924,0.100005314,0.049997585,0.329996319,1,0,1,,,,
1982,16603,18263,24655,25395,9.717338681,9.812632434,10.112735,10.14230758,0.099981931,0.349997262,0.030014196,1,1,0,,,,
1983,8272,9099,9554,12707,9.020631597,9.115919796,9.164715194,9.449908302,0.099975822,0.050005495,0.33001884,1,0,1,,,,
1984,77077,84785,89024,118402,11.2525602,11.34787392,11.39666128,11.68184089,0.100003892,0.049997051,0.330000899,1,0,1,,,,
1985,25395,27934,29331,30211,10.14230758,10.23759986,10.28640026,10.31596138,0.099980311,0.05001074,0.030002387,0,0,0,,,,
1986,74820,82302,86418,89010,11.22284051,11.31815069,11.36695127,11.396504,0.1,0.050010935,0.029993751,0,0,0,,,,
1987,54433,59876,62870,64756,10.90472587,11.00003104,11.04882438,11.07838164,0.099994489,0.05000334,0.029998409,0,0,0,,,,
1988,46821,51503,54078,55701,10.7540871,10.84939534,10.89818273,10.92775338,0.099997864,0.049997088,0.030012205,0,0,0,,,,
1989,18757,20633,21665,22314,9.839322295,9.934647015,9.983453334,10.01296956,0.100015994,0.050016963,0.02995615,0,0,0,,,,
1990,19748,21723,22810,23494,9.890807499,9.986126886,10.03495432,10.06450035,0.100010128,0.050039129,0.029986848,0,0,0,,,,
1991,18751,20626,21658,22307,9.839002363,9.934307695,9.98313018,10.01265581,0.099994667,0.050033938,0.029965832,0,0,0,,,,
1992,49779,54757,57494,59219,10.81534849,10.91066049,10.95943587,10.98899772,0.100002009,0.049984477,0.030003131,0,0,0,,,,
1993,48348,53183,55842,57518,10.78618013,10.88149408,10.93028155,10.95985322,0.100004137,0.04999718,0.030013252,0,0,0,,,,
1994,80068,88075,118901,122468,11.29063155,11.385944,11.68604649,11.71560505,0.100002498,0.349997162,0.029999748,1,1,0,,,,
1995,41900,46090,48395,49847,10.64304111,10.73835129,10.78715178,10.81671359,0.1,0.050010848,0.030003099,0,0,0,,,,
1996,49974,54971,57720,59452,10.81925815,10.91456105,10.96335901,10.99292454,0.099991996,0.050008186,0.03000693,0,0,0,,,,
1997,17058,18764,19702,20294,9.744374581,9.839695419,9.888475432,9.918080555,0.100011725,0.049989341,0.030047711,0,0,0,,,,
1998,21740,23914,25110,25864,9.986909161,10.08221934,10.13102145,10.16060732,0.1,0.050012545,0.030027877,0,0,0,,,,
1999,13114,14425,15146,15601,9.481435641,9.576718091,9.62549175,9.655090294,0.099969498,0.049982669,0.030040935,0,0,0,,,,
2000,32869,36156,37964,39103,10.40028524,10.49559819,10.54439362,10.57395447,0.100003042,0.050005532,0.030002107,0,0,0,,,,
2001,16287,17916,24187,24913,9.698122523,9.793449447,10.09357058,10.12314503,0.10001842,0.350022326,0.030016124,1,1,0,,,,
2002,15803,17383,23467,24171,9.667955074,9.763247996,10.06335046,10.09290885,0.099981016,0.349997124,0.029999574,1,1,0,,,,
2003,45307,49838,52330,53899,10.72121682,10.81653302,10.8653251,10.8948672,0.100006621,0.050002007,0.029982801,0,0,0,,,,
2004,41363,45499,61424,63267,10.63014204,10.72544563,11.02555592,11.05511915,0.099992747,0.350007692,0.030004558,1,1,0,,,,
2005,70906,77997,105296,108455,11.16911034,11.26442564,11.56453071,11.59409062,0.100005641,0.350000641,0.03000114,1,1,0,,,,
2006,71021,78123,82030,84490,11.17073089,11.26603979,11.31484031,11.34438846,0.099998592,0.05001088,0.029989028,0,0,0,,,,
2007,72959,80255,84268,86796,11.19765292,11.29296434,11.34175748,11.37131582,0.100001371,0.050003115,0.029999525,0,0,0,,,,
2008,36859,40545,42572,43849,10.5148551,10.61016775,10.65895204,10.68850719,0.100002713,0.049993834,0.029996242,0,0,0,,,,
